,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
190646,Andrew Poje,26.0,191.0,85.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
191817,David Porter,26.0,178.0829268292683,70.71122994652407,CAN,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
193384,Sylvain Prive,21.0,173.0,69.0,FRA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
194939,Dino Edgardo Quattrocecere,20.0,184.0,86.0,RSA,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
195382,Jean Roland Racle,24.0,165.0,58.0,FRA,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
195402,Edi Rada,25.0,173.39762611275964,65.59163987138264,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
195491,Eric Radford,29.0,188.0,86.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
195492,Eric Radford,29.0,188.0,86.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,1,1
196179,Abzal Baurzhanovich Rakhimgaliyev,17.0,170.0,62.0,KAZ,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
196180,Abzal Baurzhanovich Rakhimgaliyev,21.0,170.0,62.0,KAZ,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,2,2
196806,Taavi Rand,17.0,174.0,70.0,EST,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
197467,Emil Ratzenhofer,33.0,177.84100418410043,73.86238532110092,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
197545,Axel Rauschenbach,24.0,176.0,68.0,GER,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
197546,Axel Rauschenbach,26.0,176.0,68.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
197688,Francisco Javier  Raya Buenache ,22.0,174.0,67.0,ESP,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
197778,Yuris Razgulyayev,20.0,175.0,67.0,UZB,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
198006,Stewart Dudley Dagge Reburn,23.0,177.84100418410043,73.86238532110092,CAN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
198191,Chris Reed,20.0,185.0,73.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
198192,Chris Reed,24.0,185.0,73.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
198193,Chris Reed,24.0,185.0,73.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
198793,Erle Charles Reiter,19.0,173.39762611275964,65.59163987138264,USA,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
199441,Guy John Revell,22.0,177.84100418410043,73.86238532110092,CAN,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,Silver,1,1
199481,Rico Rex,29.0,188.0,82.0,GER,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
199611,Kevin Reynolds,23.0,177.0,60.0,CAN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
199612,Kevin Reynolds,23.0,177.0,60.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Silver,1,1
199628,"Richard ""Todd"" Reynolds",27.0,183.0,86.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
199984,Alessandro Riccitelli,23.0,173.39762611275964,65.59163987138264,ITA,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,1,1
200074,"Dudley Shaw ""Dud"" Richards",28.0,177.84100418410043,73.86238532110092,USA,1960,Squaw Valley,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
200239,"Thomas Dow ""Tyke"" Richardson",37.0,177.84100418410043,73.86238532110092,GBR,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
201174,Werner Rittberger,36.0,173.39762611275964,65.59163987138264,GER,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,1,1
201869,"Ronald Frederick ""Ronnie"" Robertson",18.0,173.39762611275964,65.59163987138264,USA,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,Silver,1,1
202006,Paul Robinson,18.0,175.0,65.0,GBR,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
202007,Paul Robinson,22.0,175.0,65.0,GBR,1988,Calgary,Figure Skating,Figure Skating Men's Singles,no medal,2,2
203024,Melville Falkner Rogers,25.0,183.0,65.59163987138264,CAN,1924,Chamonix,Figure Skating,Figure Skating Men's Singles,no medal,1,1
203025,Melville Falkner Rogers,25.0,183.0,73.86238532110092,CAN,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
203618,Viktor Romanenkov,20.0,181.0,63.0,EST,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,1,1
205813,Yuriy Rudyk,22.0,186.0,85.0,UKR,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
205814,Yuriy Rudyk,22.0,186.0,85.0,UKR,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
206977,Sergey Rylov,26.0,171.0,65.59163987138264,AZE,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
207392,Charles Joseph Marie Sabouret,39.0,177.84100418410043,73.86238532110092,FRA,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
208275,Sergey Sakhnovsky,22.0,165.0,65.0,ISR,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
208276,Sergey Sakhnovsky,26.0,165.0,65.0,ISR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
208277,Sergey Sakhnovsky,30.0,165.0,65.0,ISR,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
208322,Aleksei Saks,23.0,176.0,72.0,EST,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
208671,Andrs Sallay,22.0,188.0,75.0,HUN,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
208672,Andrs Sallay,26.0,188.0,75.0,HUN,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
208941,Massimo Salvad,20.0,177.84100418410043,73.86238532110092,ITA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
209642,Todd Kenneth Sand,28.0,180.0,75.0,USA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
209643,Todd Kenneth Sand,30.0,180.0,75.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
209644,Todd Kenneth Sand,34.0,180.0,75.0,USA,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
209800,Emanuel Sandhu,25.0,183.0,65.59163987138264,CAN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
210146,Minoru Sano,20.0,168.0,62.0,JPN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
210238,David Neil Santee,18.0,173.39762611275964,65.59163987138264,USA,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
210239,David Neil Santee,22.0,173.39762611275964,65.59163987138264,USA,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,2,2
211116,Nobuo Sato,18.0,162.0,54.0,JPN,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,2,1
211117,Nobuo Sato,22.0,162.0,54.0,JPN,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,2
211228,Muslim Sattarov,28.0,171.0,68.0,UZB,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
211451,Joseph Knebel Savage (-Staples),52.0,177.84100418410043,73.86238532110092,USA,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
211662,"Matthew ""Matt"" Savoie",25.0,175.0,68.0,USA,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
211812,Shawn Sawyer,21.0,165.0,65.59163987138264,CAN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,1,1
212000,Massimo Scali,22.0,172.0,56.0,ITA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
212001,Massimo Scali,26.0,172.0,56.0,ITA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
212002,Massimo Scali,30.0,172.0,56.0,ITA,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
212233,Karl Martin Alois Schfer,18.0,180.0,65.59163987138264,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,3,1
212235,Karl Martin Alois Schfer,22.0,180.0,65.59163987138264,AUT,1932,Lake Placid,Figure Skating,Figure Skating Men's Singles,Gold,3,2
212236,Karl Martin Alois Schfer,26.0,180.0,65.59163987138264,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,Gold,3,3
212301,Hendryk Schamberger,25.0,170.0,72.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
213431,Patrick Schmit,23.0,168.0,57.0,LUX,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
213693,Manfred Schnelldorfer,16.0,185.0,80.0,GER,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,2,1
213694,Manfred Schnelldorfer,20.0,185.0,80.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,Gold,2,2
213735,"Wilhelm ""Billy"" Schober",19.0,173.39762611275964,65.59163987138264,AUS,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
213790,Olivier Schoenfelder,24.0,183.0,75.0,FRA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
213791,Olivier Schoenfelder,28.0,183.0,75.0,FRA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
213792,Olivier Schoenfelder,32.0,183.0,75.0,FRA,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
213934,Sepp Schnmetzler,19.0,173.0,64.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
214434,Adrian Alexander Konstantin Schultheiss,21.0,172.0,64.0,SWE,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
214872,Wolfgang Schwarz,16.0,178.0,70.0,AUT,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,1
214873,Wolfgang Schwarz,20.0,178.0,70.0,AUT,1968,Grenoble,Figure Skating,Figure Skating Men's Singles,Gold,2,2
215704,Michael Seibert,20.0,178.0,66.0,USA,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
215705,Michael Seibert,24.0,178.0,66.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
215715,Helmut Seibt,18.0,173.39762611275964,65.59163987138264,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,1
215716,Helmut Seibt,18.0,177.84100418410043,73.86238532110092,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
215717,Helmut Seibt,22.0,173.39762611275964,65.59163987138264,AUT,1952,Oslo,Figure Skating,Figure Skating Men's Singles,Silver,2,2
217059,Wayne William Seybold,24.0,167.0,59.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
217145,Maksim Andreyevich Shabalin,24.0,183.0,76.0,RUS,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
217146,Maksim Andreyevich Shabalin,28.0,183.0,76.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,2,2
217638,Henry Graham Sharp,18.0,173.39762611275964,65.59163987138264,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,2,1
217639,Henry Graham Sharp,30.0,173.39762611275964,65.59163987138264,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Men's Singles,no medal,2,2
217723,"Ronald ""Ron"" Shaver",24.0,173.39762611275964,65.59163987138264,CAN,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,1,1
218013,"Kenneth Gene ""Ken"" Shelley",16.0,170.0,59.0,USA,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
218014,"Kenneth Gene ""Ken"" Shelley",20.0,170.0,59.0,USA,1972,Sapporo,Figure Skating,Figure Skating Men's Singles,no medal,2,2
218015,"Kenneth Gene ""Ken"" Shelley",20.0,170.0,59.0,USA,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
218366,Sergey Sheyko,21.0,178.0,68.0,BLR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
218438,Alex Hideo Shibutani,22.0,183.0,74.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
218909,Michael Shmerkin,24.0,167.0,60.0,ISR,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,2,1
218910,Michael Shmerkin,28.0,167.0,60.0,ISR,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,2
218918,Simon Shnapir,26.0,193.0,86.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
218919,Simon Shnapir,26.0,193.0,86.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Bronze,1,1
219770,Anton Tarielyevich Sikharulidze,21.0,182.0,76.0,RUS,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,Silver,2,1
219771,Anton Tarielyevich Sikharulidze,25.0,182.0,76.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
220120,Dennis Alfred Silverthorne,24.0,177.84100418410043,73.86238532110092,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
220290,Martin imeek,26.0,175.0,73.0,CZE,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
220291,Martin imeek,30.0,175.0,73.0,CZE,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
220632,Jean-Christophe Simond,15.0,175.0,65.0,FRA,1976,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,3,1
220633,Jean-Christophe Simond,19.0,175.0,65.0,FRA,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,no medal,3,2
220634,Jean-Christophe Simond,23.0,175.0,65.0,FRA,1984,Sarajevo,Figure Skating,Figure Skating Men's Singles,no medal,3,3
220942,Charles R. Sinek,33.0,175.0,77.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
221742,Aleksey Sitnikov,27.0,171.0,70.71122994652407,AZE,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
221761,Mariusz Krzysztof Siudek,25.0,187.0,86.0,POL,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
221762,Mariusz Krzysztof Siudek,29.0,187.0,86.0,POL,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,3,2
221763,Mariusz Krzysztof Siudek,33.0,187.0,86.0,POL,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,3,3
222437,Roman Skornyakov,21.0,176.0,60.0,UZB,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,2,1
222438,Roman Skornyakov,25.0,176.0,60.0,UZB,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,2
222712,Oegs ahovs,20.0,178.0,73.0,LAT,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
222755,"Nicholas Mark ""Nicky"" Slater",21.0,165.0,54.0,GBR,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
222756,"Nicholas Mark ""Nicky"" Slater",25.0,165.0,54.0,GBR,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
222814,Sergey Gennadyevich Slavnov,23.0,179.0,74.0,RUS,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
222907,Michael Slipchuk,25.0,167.0,65.0,CAN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,1,1
223291,Aleksandr Viktorovich Smirnov,25.0,182.0,73.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
224059,Charles Frederick Theodore Snelling,18.0,168.0,70.0,CAN,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Men's Singles,no medal,2,1
224060,Charles Frederick Theodore Snelling,26.0,168.0,70.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Men's Singles,no medal,2,2
225130,Song Chol-Ri,23.0,168.0,62.0,PRK,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,1,1
225515,Oleksandr Sosnenko,22.0,178.0829268292683,70.71122994652407,UKR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
225896,Dmitry Vladimirovich Sovolyov,20.0,183.0,74.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
225897,Dmitry Vladimirovich Sovolyov,24.0,183.0,74.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
225898,Dmitry Vladimirovich Sovolyov,24.0,183.0,74.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,2,2
226403,Tim Spencer,16.0,173.39762611275964,65.59163987138264,AUS,1960,Squaw Valley,Figure Skating,Figure Skating Men's Singles,no medal,1,1
227228,Deividas Stagninas,28.0,182.0,70.71122994652407,LTU,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
228015,Maksim Evgeniev Stavisky,20.0,173.0,68.0,BUL,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
228016,Maksim Evgeniev Stavisky,24.0,173.0,68.0,BUL,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
228017,Maksim Evgeniev Stavisky,28.0,173.0,68.0,BUL,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
228500,Freimut Friedrich Burkart Stein,27.0,173.39762611275964,65.59163987138264,GER,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
229018,Richard Warren Stephens,20.0,164.0,68.0,CAN,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
229140,Ingo Steuer,27.0,173.0,68.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
229141,Ingo Steuer,31.0,173.0,68.0,GER,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,2
229839,Elvis Stojko,19.0,170.0,71.0,CAN,1992,Albertville,Figure Skating,Figure Skating Men's Singles,no medal,4,1
229840,Elvis Stojko,21.0,170.0,71.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,Silver,4,2
229841,Elvis Stojko,25.0,170.0,71.0,CAN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,Silver,4,3
229842,Elvis Stojko,29.0,170.0,71.0,CAN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,4,4
230859,Andrew George Stroukoff,25.0,178.0829268292683,70.71122994652407,USA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
232103,John F. Summers,22.0,178.0829268292683,70.71122994652407,USA,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
232885,Hiroyuki Suzuki,28.0,167.0,64.0,JPN,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
233264,Yevgeny Sviridov,27.0,183.0,73.86238532110092,UZB,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
233406,Jerod Swallow,27.0,178.0,70.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
233407,Jerod Swallow,31.0,178.0,70.0,USA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
233411,Adrian Wildman Swan,19.0,173.39762611275964,65.59163987138264,AUS,1952,Oslo,Figure Skating,Figure Skating Men's Singles,no medal,1,1
233465,Fraser Sweatman,22.0,177.84100418410043,73.86238532110092,CAN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
233508,"Robert Joseph ""Bob"" Swenning",23.0,177.84100418410043,73.86238532110092,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
233537,Rudi Swiegers,26.0,188.0,88.0,CAN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234060,Sndor Szalay,38.0,177.84100418410043,73.86238532110092,HUN,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234165,Piotr Jan Szczypa,19.0,174.0,74.0,POL,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234218,Attila Szekrnyessy,23.0,177.84100418410043,73.86238532110092,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234280,Csaba Szentptery,23.0,174.0,68.0,HUN,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
234447,Robin Szolkowy,26.0,174.0,72.0,GER,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,3,1
234448,Robin Szolkowy,30.0,174.0,72.0,GER,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Bronze,3,2
234449,Robin Szolkowy,34.0,174.0,72.0,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,Bronze,3,3
234450,Lszl Szolls,24.0,177.84100418410043,73.86238532110092,HUN,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,1
234451,Lszl Szolls,28.0,177.84100418410043,73.86238532110092,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,2
234583,David Szurman,20.0,187.0,70.71122994652407,CZE,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
235136,Daisuke Takahashi,19.0,165.0,59.0,JPN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,3,1
235137,Daisuke Takahashi,23.0,165.0,59.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,Bronze,3,2
235138,Daisuke Takahashi,27.0,165.0,59.0,JPN,2014,Sochi,Figure Skating,Figure Skating Men's Singles,no medal,3,3
235205,Tadayuki Takahashi,27.0,164.0,61.0,JPN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
235446,Yosuke Takeuchi,22.0,165.0,58.0,JPN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,1,1
235497,Roman Serhiyovych Talan,22.0,177.0,72.0,UKR,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
235834,Yamato Tamura,18.0,172.0,62.0,JPN,1998,Nagano,Figure Skating,Figure Skating Men's Singles,no medal,1,1
235986,Hiroshi Tanaka,25.0,180.0,75.0,JPN,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,4,4
236810,Oleg Stanislavovich Tataurov,21.0,172.0,69.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Men's Singles,no medal,1,1
237007,Colin Taylforth,18.0,180.0,80.0,GBR,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
237008,Colin Taylforth,22.0,180.0,80.0,GBR,1976,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
237226,Peter Tchernyshev,31.0,188.0,84.0,USA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
237552,Denis Yuryevich Ten,16.0,164.0,55.0,KAZ,2010,Vancouver,Figure Skating,Figure Skating Men's Singles,no medal,2,1
237553,Denis Yuryevich Ten,20.0,164.0,55.0,KAZ,2014,Sochi,Figure Skating,Figure Skating Men's Singles,Bronze,2,2
237958,Elemr Tertk (Tardonfalvy),17.0,173.39762611275964,65.59163987138264,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
238973,John Thomas,23.0,178.0829268292683,70.71122994652407,CAN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
239977,"Charles Frederick ""Charlie"" Tickner",26.0,173.39762611275964,65.59163987138264,USA,1980,Lake Placid,Figure Skating,Figure Skating Men's Singles,Bronze,1,1
240098,Aleksey Vladimirovich Tikhonov,30.0,187.0,87.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
240099,Aleksey Vladimirovich Tikhonov,34.0,187.0,87.0,RUS,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
240916,Stanimir Todorov,23.0,171.0,71.0,BUL,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
241495,"Frederick William Edwin ""Freddie"" Tomlins",16.0,173.39762611275964,65.59163987138264,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Men's Singles,no medal,1,1
241644,Tong Jian,22.0,179.0,75.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,4,1
241645,Tong Jian,26.0,179.0,75.0,CHN,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,4,2
241646,Tong Jian,30.0,179.0,75.0,CHN,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Silver,4,3
241647,Tong Jian,34.0,179.0,75.0,CHN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,4,4
242313,Attila Tth,18.0,180.0,72.0,HUN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
242314,Attila Tth,22.0,180.0,72.0,HUN,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,2
242315,Attila Tth,26.0,180.0,72.0,HUN,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,3
242427,Szilrd Tth,20.0,178.0,64.0,HUN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
242435,Zoltn Tth,22.0,185.0,70.0,HUN,2002,Salt Lake City,Figure Skating,Figure Skating Men's Singles,no medal,2,1
242436,Zoltn Tth,26.0,185.0,70.0,HUN,2006,Torino,Figure Skating,Figure Skating Men's Singles,no medal,2,2
242961,Maksim Leonidovich Trankov,26.0,187.0,77.0,RUS,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
242962,Maksim Leonidovich Trankov,30.0,187.0,77.0,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
