,Name,Age,Height,Weight,NOC,Year,City,Sport,Event,Medal,Times_Participated,Participation_Number
189834,"Herma Planck-Szabo (-Jarosz, -Stark)",21.0,161.31335149863762,51.11940298507463,AUT,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,Gold,1,1
191243,Nataliya Ponomaryova,19.0,153.0,46.94009216589862,UZB,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
191607,Nataliya Ihorivna Popova,20.0,168.0,52.0,UKR,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
191608,Nataliya Ihorivna Popova,20.0,168.0,52.0,UKR,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
191720,Janina Danuta Poremska (-Nowakowska),19.0,156.0,49.0,POL,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
192001,Teodora Poti,25.0,165.0,54.0,SLO,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,1,1
192506,Susanna Kristina Pyki,23.0,159.0,49.0,FIN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,1,1
192781,Eva Prawitz (-Faber),15.0,156.74261603375527,46.94009216589862,GER,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
192949,Karen Elizabeth Preston,20.0,157.0,49.0,CAN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,1,1
193362,Kathryn Pritchard,19.0,152.0,48.0,GBR,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
194296,Elizabeth Punsalan,23.0,165.0,50.0,USA,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
194297,Elizabeth Punsalan,27.0,165.0,50.0,USA,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
194582,Emmy Putzinger,14.0,161.31335149863762,51.11940298507463,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
195875,Tuija Susanna Rahkamo,26.0,160.0,48.0,FIN,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
195876,Tuija Susanna Rahkamo,28.0,160.0,48.0,FIN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
196140,Nicole Rajiov (Rajic-),18.0,162.0,56.0,SVK,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,1,1
196845,Edel Signe Randem (-Uvland),17.0,161.31335149863762,51.11940298507463,NOR,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
197468,Herta Ratzenhofer,26.0,156.74261603375527,46.94009216589862,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
198035,Anna Rechnio,16.0,165.0,54.0,POL,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,1
198036,Anna Rechnio,20.0,165.0,54.0,POL,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,2
198186,Allison Lynn Reed,15.0,165.0,50.0,GEO,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
198188,Cathy Reed,22.0,167.0,53.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
198189,Cathy Reed,26.0,167.0,53.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
198190,Cathy Reed,26.0,167.0,53.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
198349,Krisztina Regczy,20.0,162.0,48.0,HUN,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
198350,Krisztina Regczy,24.0,162.0,48.0,HUN,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,Silver,2,2
198816,Ivana Reitmayerov,17.0,164.0,51.0,SVK,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,1,1
199118,Diana Rennik,20.0,161.0,48.0,EST,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
200181,Karena K. Richardson (-Pazdirek),16.0,161.31335149863762,51.11940298507463,GBR,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
200182,Karena K. Richardson (-Pazdirek),20.0,161.31335149863762,51.11940298507463,GBR,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,2
200212,Fannie Mildred Richardson (Allingham-),30.0,156.74261603375527,46.94009216589862,GBR,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
200496,Danielle Rieder,14.0,163.0,47.0,SUI,1976,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
200497,Danielle Rieder,18.0,163.0,47.0,SUI,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,2,2
200736,"Danielle ""Dany"" Rigoulot",16.0,161.31335149863762,51.11940298507463,FRA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
201483,Isabella Rizzi,17.0,163.91747572815535,51.01052631578948,ITA,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
201986,Jennifer Robinson (-Dennison),25.0,170.0,55.0,CAN,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
202209,Joannie Rochette,20.0,160.0,53.0,CAN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,1
202210,Joannie Rochette,24.0,160.0,53.0,CAN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,Bronze,2,2
202377,Inga Sergeyevna Rodionova,17.0,158.0,45.0,AZE,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
203429,"Barbara Ann Roles (-Pursley, -Williams)",18.0,161.31335149863762,51.11940298507463,USA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,Bronze,1,1
203676,Iryna Romanova,21.0,168.0,54.0,UKR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
203677,Iryna Romanova,25.0,168.0,54.0,UKR,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
204940,Emlia Rotter (-Szmolr),25.0,156.74261603375527,46.94009216589862,HUN,1932,Lake Placid,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,1
204941,Emlia Rotter (-Szmolr),29.0,156.74261603375527,46.94009216589862,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,Bronze,2,2
207061,Ryu Gwang-Ho,21.0,163.91747572815535,51.01052631578948,PRK,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
207251,Mria Sary,19.0,161.31335149863762,51.11940298507463,HUN,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
207394,Simone Henriette Sabouret (Roussel-),30.0,156.74261603375527,46.94009216589862,FRA,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
207747,"Marion ""Penny"" Sage",16.0,161.31335149863762,51.11940298507463,RSA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
208542,Jamie Rae Sal (-Pelletier),16.0,155.0,50.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
208543,Jamie Rae Sal (-Pelletier),24.0,155.0,50.0,CAN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
209273,Emily Samuelson,19.0,162.0,52.0,USA,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
210645,Kristy-Lee Sargeant (-Wirtz),20.0,152.0,46.0,CAN,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
210646,Kristy-Lee Sargeant (-Wirtz),24.0,152.0,46.0,CAN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
210651,April L. Sargent-Thomas,23.0,157.0,48.0,USA,1992,Albertville,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
211119,Noriko Sato,24.0,159.0,48.0,JPN,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
211193,Yuka Sato (-Dungjen),18.0,152.0,49.0,JPN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,2,1
211194,Yuka Sato (-Dungjen),20.0,152.0,49.0,JPN,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,2,2
211467,Marie-Claude Savard-Gagnon,25.0,150.0,47.0,CAN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
211802,Aljona Sawtchenko,18.0,153.0,48.0,UKR,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,4,1
211803,Aljona Sawtchenko,22.0,153.0,48.0,GER,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,4,2
211804,Aljona Sawtchenko,26.0,153.0,48.0,GER,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,3
211805,Aljona Sawtchenko,30.0,153.0,48.0,GER,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,4
212562,Bianca Schenk (-Maunders),17.0,161.31335149863762,51.11940298507463,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
212835,Annelies Schilhan,15.0,161.31335149863762,51.11940298507463,AUT,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
213199,Stfanie Schmid,19.0,165.0,53.0,SUI,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
213260,Franziska Schmidt,16.0,161.31335149863762,51.11940298507463,SUI,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,2,1
213261,Franziska Schmidt,20.0,161.31335149863762,51.11940298507463,SUI,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,2
213594,Evelyne Schneider (-Scharf),17.0,168.0,56.0,AUT,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
213853,Lilly Scholz (-Gaillard),24.0,156.74261603375527,46.94009216589862,AUT,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,Silver,1,1
213892,Gerlinde Schnbauer,15.0,156.74261603375527,46.94009216589862,AUT,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
214274,"Beatrix ""Trixi"" Schuba",16.0,170.0,67.0,AUT,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,2,1
214275,"Beatrix ""Trixi"" Schuba",20.0,170.0,67.0,AUT,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,Gold,2,2
214851,Peggy Schwarz,20.0,160.0,48.0,GER,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,4,2
214852,Peggy Schwarz,22.0,160.0,48.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,4,3
214853,Peggy Schwarz,26.0,160.0,48.0,GER,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,4,4
214864,"Elisabeth ""Sissy"" Schwarz (-Bollenberger)",15.0,161.31335149863762,51.11940298507463,AUT,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,2,1
214865,"Elisabeth ""Sissy"" Schwarz (-Bollenberger)",15.0,156.74261603375527,46.94009216589862,AUT,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
214866,"Elisabeth ""Sissy"" Schwarz (-Bollenberger)",19.0,156.74261603375527,46.94009216589862,AUT,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
215084,Barbara Ann Scott (-King),19.0,161.31335149863762,51.11940298507463,CAN,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,Gold,1,1
215147,Jean Atkinson Scott,20.0,161.0,53.0,GBR,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
215184,Tiffany Erin Scott,24.0,152.0,46.94009216589862,USA,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
215343,Jlia Sebestyn,16.0,164.0,66.0,HUN,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,4,1
215344,Jlia Sebestyn,20.0,164.0,66.0,HUN,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,4,2
215345,Jlia Sebestyn,24.0,164.0,66.0,HUN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,4,3
215346,Jlia Sebestyn,28.0,164.0,66.0,HUN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,4,4
215783,Eileen Seigh (-Honnen),19.0,161.31335149863762,51.11940298507463,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
216177,Suzanne Marie Semanick,20.0,157.0,48.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
216374,Margit Senf,18.0,170.0,62.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
216391,"Helene ""Helli"" Sengstschmid (-Tunner)",19.0,167.0,57.0,AUT,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,1,1
216699,Aliki Sergaadu,21.0,167.0,52.0,UZB,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
216702,Maria Sergejeva,17.0,165.0,52.0,EST,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
216928,Wendy Sessions,25.0,163.0,49.0,GBR,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
217058,"Natalie Kimberly ""Kim"" Seybold (-Catron)",22.0,157.0,44.0,USA,1988,Calgary,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
217070,"Gabriele Seyfert (-Rger, -Messerschmidt, -Krner)",15.0,160.0,47.0,GER,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
217731,Aileen Shaw (-Nash),14.0,161.31335149863762,51.11940298507463,AUS,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
217763,Gertrude Kathleen Shaw,21.0,161.31335149863762,51.11940298507463,GBR,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,no medal,2,1
217764,Gertrude Kathleen Shaw,25.0,161.31335149863762,51.11940298507463,GBR,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,2,2
218108,Shen Xue,19.0,160.0,45.0,CHN,1998,Nagano,Figure Skating,Figure Skating Mixed Pairs,no medal,4,1
218109,Shen Xue,23.0,160.0,45.0,CHN,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,2
218110,Shen Xue,27.0,160.0,45.0,CHN,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,Bronze,4,3
218111,Shen Xue,31.0,160.0,45.0,CHN,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,Gold,4,4
218232,Yvonne Claire Sherman (-Tutt),17.0,161.31335149863762,51.11940298507463,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
218233,Yvonne Claire Sherman (-Tutt),17.0,156.74261603375527,46.94009216589862,USA,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
218444,Maia Harumi Shibutani,19.0,160.0,52.0,USA,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
218631,Shin Hae-Sook,22.0,161.31335149863762,51.11940298507463,KOR,1980,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
218838,Yevgeniya Vasilyevna Shishkova,21.0,148.0,44.0,RUS,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
220119,Jamie Silverstein,22.0,160.0,46.0,USA,2006,Torino,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
220121,"Winifred Ellen ""Winnie"" Silverthorne",22.0,156.74261603375527,46.94009216589862,GBR,1948,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
220304,Karen Simensen (-Klboe),20.0,161.31335149863762,51.11940298507463,NOR,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
221426,Viktoriya Aleksandrovna Sinitsina,18.0,166.0,51.01052631578948,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
222284,Bjrg Skjlaaen,18.0,156.74261603375527,46.94009216589862,NOR,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
223037,Irina Eduardovna Slutskaya,18.0,160.0,49.0,RUS,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,3,1
223038,Irina Eduardovna Slutskaya,23.0,160.0,49.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,Silver,3,2
223039,Irina Eduardovna Slutskaya,27.0,160.0,49.0,RUS,2006,Torino,Figure Skating,Figure Skating Women's Singles,Bronze,3,3
223207,Ksenya Smetanenko (-Goncharova),18.0,163.91747572815535,51.01052631578948,ARM,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
223430,Cecile Elaine Eustace Smith (-Hedstrom),15.0,161.31335149863762,51.11940298507463,CAN,1924,Chamonix,Figure Skating,Figure Skating Women's Singles,no medal,2,1
223431,Cecile Elaine Eustace Smith (-Hedstrom),15.0,156.74261603375527,46.94009216589862,CAN,1924,Chamonix,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
223432,Cecile Elaine Eustace Smith (-Hedstrom),19.0,161.31335149863762,51.11940298507463,CAN,1928,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,2,2
223603,"Hedley Maude ""Jim"" Smith (-McDougald)",22.0,156.74261603375527,46.94009216589862,CAN,1928,Sankt Moritz,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
223685,Marlene Elisabeth Smith,20.0,161.31335149863762,51.11940298507463,CAN,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
223790,Stacey Lee Smith,25.0,163.91747572815535,51.01052631578948,USA,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
223839,Vera Virginia Smith (-Humpage),19.0,161.31335149863762,51.11940298507463,CAN,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
224191,Jacqueline Soames,25.0,152.0,46.94009216589862,GBR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
224572,Yelena Sergeyevna Sokolova,17.0,162.0,51.0,RUS,1998,Nagano,Figure Skating,Figure Skating Women's Singles,no medal,2,1
224573,Yelena Sergeyevna Sokolova,25.0,162.0,51.0,RUS,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,2
224644,"Ingeborg ""Inge"" Solar",21.0,161.31335149863762,51.11940298507463,AUT,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
224724,Yuliya Nikolayevna Soldatova,20.0,160.0,52.0,BLR,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,1,1
225576,Adelina Dmitriyevna Sotnikova,17.0,163.0,51.11940298507463,RUS,2014,Sochi,Figure Skating,Figure Skating Women's Singles,Gold,1,1
226207,Rumyana Spasova,17.0,147.0,46.0,BUL,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
226654,Elisa Hope Spitz (-Iuliano),20.0,152.0,45.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
227677,Sally-Anne Martine Stapleford,18.0,162.0,54.0,GBR,1964,Innsbruck,Figure Skating,Figure Skating Women's Singles,no medal,2,1
227678,Sally-Anne Martine Stapleford,22.0,162.0,54.0,GBR,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,2,2
227697,"Alicia Jo ""JoJo"" Starbuck (-Bradshaw, -Gertler)",16.0,165.0,50.0,USA,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
227698,"Alicia Jo ""JoJo"" Starbuck (-Bradshaw, -Gertler)",20.0,165.0,50.0,USA,1972,Sapporo,Figure Skating,Figure Skating Mixed Pairs,no medal,2,2
228751,Yelizaveta Stekolnikova,19.0,173.0,54.0,KAZ,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,1
228752,Yelizaveta Stekolnikova,23.0,173.0,54.0,KAZ,1998,Nagano,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,2,2
228906,"Hedwig ""Hedy"" Stenuf (-Perry-Smith, -Byram)",13.0,161.31335149863762,51.11940298507463,AUT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Women's Singles,no medal,1,1
229392,Rosemarie Stewart (-Dench),21.0,156.74261603375527,46.94009216589862,GBR,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
229916,Kseniya Andreyevna Stolbova,21.0,158.0,46.94009216589862,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,Silver,1,1
229917,Kseniya Andreyevna Stolbova,21.0,158.0,49.333333333333336,RUS,2014,Sochi,Figure Skating,Figure Skating Mixed Team,Gold,1,1
230036,"Alida Elisabeth ""Lidy"" Stoppelman",18.0,161.31335149863762,51.11940298507463,NED,1952,Oslo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
230094,Irina tork,16.0,169.0,49.0,EST,2010,Vancouver,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
230614,"Ingeborg ""Inge"" Strell",16.0,155.0,50.0,AUT,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
230914,Faye Strutt (-Marshall),16.0,154.0,54.0,CAN,1964,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
231643,Yvonne de Montfort Boyer Sugden,16.0,161.31335149863762,51.11940298507463,GBR,1956,Cortina d'Ampezzo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
231727,Fumie Suguri,21.0,157.0,45.0,JPN,2002,Salt Lake City,Figure Skating,Figure Skating Women's Singles,no medal,2,1
231728,Fumie Suguri,25.0,157.0,45.0,JPN,2006,Torino,Figure Skating,Figure Skating Women's Singles,no medal,2,2
231892,Joanna Sulej,20.0,162.0,49.0,POL,2010,Vancouver,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
232109,Rosalynn Diane Sumners (-Kain),19.0,155.0,47.0,USA,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,Silver,1,1
232842,Akiko Suzuki,24.0,160.0,47.0,JPN,2010,Vancouver,Figure Skating,Figure Skating Women's Singles,no medal,2,1
232843,Akiko Suzuki,28.0,160.0,47.0,JPN,2014,Sochi,Figure Skating,Figure Skating Women's Singles,no medal,2,2
232844,Akiko Suzuki,28.0,160.0,47.0,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,2,2
232990,Hildegarde varce (-Geela),28.0,156.74261603375527,46.94009216589862,LAT,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
233504,Sandi Sue Sweitzer (-Wagelein),21.0,163.0,52.0,USA,1968,Grenoble,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234219,Piroska Szekrnyessy,19.0,156.74261603375527,46.94009216589862,HUN,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234302,Tanja Szewczenko,16.0,153.0,46.0,GER,1994,Lillehammer,Figure Skating,Figure Skating Women's Singles,no medal,1,1
234452,va Szllsi,17.0,156.74261603375527,46.94009216589862,HUN,1952,Oslo,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
234594,Zuzanna Szwed (-Parchem),14.0,155.0,48.0,POL,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,1,1
234645,Anna Tabacchi,15.0,156.74261603375527,46.94009216589862,ITA,1992,Albertville,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
235183,Narumi Takahashi,22.0,146.0,46.94009216589862,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
235184,Narumi Takahashi,22.0,146.0,49.333333333333336,JPN,2014,Sochi,Figure Skating,Figure Skating Mixed Team,no medal,1,1
235327,Marilyn Ruth Take (-Wittstock),19.0,167.0,51.11940298507463,CAN,1948,Sankt Moritz,Figure Skating,Figure Skating Women's Singles,no medal,1,1
236048,Tomoko Tanaka,29.0,155.0,45.0,JPN,1988,Calgary,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
237009,"Erika Leslie Taylforth (Kessler-, Susman-, - Shorr)",19.0,156.74261603375527,46.94009216589862,GBR,1976,Innsbruck,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
237141,Megan Olwen Devenish Taylor (-Mandeville-Ellis),11.0,157.0,51.11940298507463,GBR,1932,Lake Placid,Figure Skating,Figure Skating Women's Singles,no medal,1,1
237330,Tamara Tglssy,19.0,161.31335149863762,51.11940298507463,HUN,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
237490,Karin Doris Telser,17.0,155.0,45.0,ITA,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
238161,Sandra Tewkesbury (-Ritchie),18.0,161.31335149863762,51.11940298507463,CAN,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
238929,"Debra Janine ""Debi"" Thomas",20.0,167.0,53.0,USA,1988,Calgary,Figure Skating,Figure Skating Women's Singles,Bronze,1,1
239220,Janet A. Thompson (-Coton),19.0,163.91747572815535,51.01052631578948,GBR,1976,Innsbruck,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
239447,Kay Thomson,19.0,160.0,48.0,CAN,1984,Sarajevo,Figure Skating,Figure Skating Women's Singles,no medal,1,1
239967,Carla Tichatscheck,19.0,161.31335149863762,51.11940298507463,ITA,1960,Squaw Valley,Figure Skating,Figure Skating Women's Singles,no medal,1,1
240217,Irina Timcic (-Minculescu),25.0,156.74261603375527,46.94009216589862,ROU,1936,Garmisch-Partenkirchen,Figure Skating,Figure Skating Mixed Pairs,no medal,1,1
240767,Isabella Tobias,22.0,161.0,51.01052631578948,LTU,2014,Sochi,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,1,1
242012,Anisette Torp-Lind (-Gent),20.0,161.31335149863762,51.11940298507463,DEN,1992,Albertville,Figure Skating,Figure Skating Women's Singles,no medal,1,1
242249,Jayne Torvill (-Christensen),22.0,160.0,48.0,GBR,1980,Lake Placid,Figure Skating,Figure Skating Mixed Ice Dancing,no medal,3,1
242250,Jayne Torvill (-Christensen),26.0,160.0,48.0,GBR,1984,Sarajevo,Figure Skating,Figure Skating Mixed Ice Dancing,Gold,3,2
242251,Jayne Torvill (-Christensen),36.0,160.0,48.0,GBR,1994,Lillehammer,Figure Skating,Figure Skating Mixed Ice Dancing,Bronze,3,3
242441,Tatyana Ivanovna Totmyanina,20.0,160.0,44.0,RUS,2002,Salt Lake City,Figure Skating,Figure Skating Mixed Pairs,no medal,2,1
242442,Tatyana Ivanovna Totmyanina,24.0,160.0,44.0,RUS,2006,Torino,Figure Skating,Figure Skating Mixed Pairs,Gold,2,2
242992,Rita Anna Angela Trapanese,16.0,155.0,50.0,ITA,1968,Grenoble,Figure Skating,Figure Skating Women's Singles,no medal,2,1
242993,Rita Anna Angela Trapanese,20.0,155.0,50.0,ITA,1972,Sapporo,Figure Skating,Figure Skating Women's Singles,no medal,2,2
243238,Jill Ann Trenary (-Dean),19.0,162.0,52.0,USA,1988,Calgary,Figure Skating,Figure Skating Women's Singles,no medal,1,1
